	BindingDB_Reactant_set_id	Name	Ligand_SMILES	IC50 (nM)	pIC50
3835	51256818	 	CCN(CCOc1ccc(C(C)=O)c(O)c1)Cc1ccccc1	18900.0	4.723538195826756
3836	51095882	BindingDB_50449397_mol_1	CCNCc1cccc2oc3cc(OC)ccc3c12	18920.0	4.723078867934226
3837	50961934	BindingDB_50394653_mol_1	COc1cc(OC)c(CC=C(C)C)c(\C=C\c2ccccc2)c1	19000.0	4.721246399047171
3838	50428050	BindingDB_50245129_mol_1	Clc1cc(=O)oc2ccc(CN3CCN(CC3)c3ccccc3)cc12	19000.0	4.721246399047171
3839	50412089	BindingDB_50261287_mol_1	NCCC\N=c1/n2CCCc2nc2cc(Cl)ccc12	19000.0	4.721246399047171
3840	51131737		[Cl-].Clc1ccc(C[n+]2ccc(Cn3c4ccccc4c4ccccc34)cc2)cc1	19050.0	4.720105019988361
3841	50076485	BindingDB_50438538_mol_1	COc1cc(C=NNC(=O)Nc2ccncc2)ccc1O	19055.0	4.719991046891814
3842	51211574		O=c1n2CCCNc2nc2ccc(OCc3ccccc3)cc12	19055.0	4.719991046891814
3843	344792	7-_4-__1_2_3_4-Tetrahydroacridin-9-yl_amino_phenoxy_-2Hchrom	O=c1ccc2ccc(Oc3ccc(Nc4c5CCCCc5nc5ccccc45)cc3)cc2o1	19070.0	4.719649306953994
3844	50790851		O=C1CCc2ccc(OCCCCCCN3CCN(CC3)c3ccccn3)cc2N1	19100.0	4.718966632752273
3845	51069405	BindingDB_50436805_mol_1	CN1C\C(=C/c2cccc(Cl)c2Cl)C(=O)[C@]2(C1)[C@H]([C@@H]1CSCN1[C@@]21C(=O)c2cccc3cccc1c23)c1cccc(Cl)c1Cl	19120.0	4.718512112059919
3846	50552391	BindingDB_50231234_mol_1	Clc1cccc(Cl)c1CO\N=C\C1CCN(CCCc2ccccc2)CC1	19130.0	4.718285029972704
3847	50553691		Fc1cc(F)cc(CN2CCN(CCN3C(=O)c4ccccc4S3(=O)=O)CC2)c1	19180.0	4.717151397165355
3848	50326721	BindingDB_50176473_mol_1	CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C	19200.0	4.716698771296451
3849	51053832	BindingDB_50429795_mol_1	COc1cc(ccc1O)-c1nnc(s1)-c1ccc(O)cc1O	19210.0	4.716472635138306
3850	51064562	BindingDB_50434517_mol_1	S=C1NC(C2CNCC(=Cc3ccccc3)C2=N1)c1ccccc1	19270.0	4.7151182853445475
3851	51088610	BindingDB_50445695_mol_1	S=C1NC2C(CNC\C2=C/c2ccccc2)C(N1)c1ccccc1	19270.0	4.7151182853445475
3852	388730	Untitled	CCC1(CC)NC(=O)c2cc(cc(c2N1)[N+]([O-])=O)[N+]([O-])=O	19300.0	4.714442690992226
3853	395855	Untitled Document-1	CC1(NC(=O)c2ccccc2N1Cc1ccccc1Cl)c1ccc(Cl)cc1	19300.0	4.714442690992226
3854	51053837	BindingDB_50429800_mol_1	COc1ccc(cc1OC)-c1nnc(s1)-c1ccc(O)cc1O	19340.0	4.713543530253017
3855	50790847		O=C1CCc2ccc(OCCCCCN(CC#C)Cc3ccccc3)cc2N1	19400.0	4.7121982700697735
3856	395840	Untitled Document-1	CC1(NC(=O)c2ccccc2N1Cc1ccc(Cl)cc1)c1ccccc1	19400.0	4.7121982700697735
3857	51122584		Clc1ccc(C(Cn2ccnc2)OCc2ccc(Br)cc2)c(Cl)c1	19500.0	4.709965388637482
3858	51229241	 	Oc1cc(OCCN2CCCCC2)ccc1C(=O)\C=C\c1ccc(OCCN2CCCCC2)cc1	19600.0	4.707743928643524
3859	51066312	BindingDB_50435248_mol_1	COC(=O)[C@@H]1CCCN1CCCCCOc1ccc2c(oc(cc2=O)-c2ccccc2)c1C	19600.0	4.707743928643524
3860	50453308		COc1cccc(CCCCCCCCN2CCCC2)c1	19600.0	4.707743928643524
3861	51187236		CCOP(=O)(OCC)SCc1ccncc1	19600.0	4.707743928643524
3862	51078056	BindingDB_50440667_mol_1	Fc1ccc(-c2nnc(\C=C\c3ccc4OCOc4c3)o2)c(Cl)c1	19630.0	4.707079700399993
3863	50573883	BindingDB_50316985_mol_1	COc1ccc2cc(ccc2c1)[C@H](C)C(=O)OCCC(C)(C)C	19700.0	4.705533773838407
3864	51083681		Fc1ccc2c(c1)[se]n(C1CCN(Cc3ccccc3)CC1)c2=O	19720.0	4.705093089394808
3865	51083678		O=c1n(CC2CCN(Cc3ccccc3)CC2)[se]c2ccccc12	19800.0	4.703334809738469
3866	50969988		COC(=O)C1Cc2c([nH]c3ccccc23)C(C)N1C(=O)CCN1CCN(CCC(=O)N2C(C)c3[nH]c4ccccc4c3CC2C(=O)OC)CC1	19900.0	4.701146923590294
3867	50764430		CCOc1ccc(Cc2nc3cc(ccc3n2CCCCN2CCCCC2)C(=O)N(CC)CC)cc1	19953.0	4.699991797446187
3868	51287027		Cl.C(CCc1ccccc1)CN1CCCc2[nH]c3ccccc3c2C1	20000.0	4.698970004336019
3869	51131732		[Cl-].Clc1ccc(C[n+]2cccc(Cn3c4ccccc4c4ccccc34)c2)cc1	20000.0	4.698970004336019
3870	51287026		Cl.C(CN1CCCc2[nH]c3ccccc3c2C1)Cc1ccccc1	20000.0	4.698970004336019
3871	50961936	BindingDB_50394655_mol_1	CC1(C)Oc2cc3oc(-c4ccccc4)c(O)c(=O)c3c(O)c2C=C1	20000.0	4.698970004336019
3872	50553726		O=C1NCCCc2c1c1ccccc1n2CCc1ccccc1	20000.0	4.698970004336019
3873	50481827	BindingDB_50155576	CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCc1ccccc1	20000.0	4.698970004336019
3874	50752505	BindingDB_50020518_mol_1	CCCCOC[n+]1ccn(C)c1CN=O	20000.0	4.698970004336019
3875	390159	Untitled Document-1	C(N1CCOCC1)c1ccc(cc1)-c1nc2ccccc2o1	20100.0	4.696803942579511
3876	50086582		Cc1ccc(\C=C2/CN(CC3(C(C(NC33C(=O)Nc4ccccc34)c3ccccc3)c3ccc(C)cc3)C2=O)C(=O)C2CC(NC22C(=O)Nc3ccccc23)c2ccccc2)cc1	20190.0	4.69486368105636
3877	50714190		COc1cc2O\C(=C/c3ccc(CN4CCOCC4)c(O)c3)C(=O)c2cc1OC	20200.0	4.694648630553377
3878	51245739		Cl.Cc1ccc(cc1)-n1cc(COc2ccc(\C=N\Nc3c4CCCCc4nc4ccccc34)cc2)nn1	20200.0	4.694648630553377
3879	51056231	BindingDB_50430776_mol_1	CCC[C@H](NC(=O)OCC(C)C)C(=O)N[C@H](C)c1nc2ccc(F)cc2s1	20220.0	4.694218848745018
3880	388473	Untitled	Clc1cccc(Cn2nncc2CNC(=O)c2cc3ccccc3oc2=O)c1Cl	20230.0	4.694004117229195
3881	321519	2-Dicyanomethylene-6-methyl-4_6-bis_phenyl_-1_2_5_6-tetrahyd	CC1(CC(=C(C#N)C(N1)=C(C#N)C#N)c1ccccc1)c1ccccc1	20300.0	4.692503962086787
3882	321533	BindingDB_175418_mol_1	COc1ccccc1C1=C(C#N)C(NC(C)(C1)c1ccccc1OC)=C(C#N)c1nnn[nH]1	20300.0	4.692503962086787
3883	51088629	BindingDB_50445713_mol_1	Fc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccccc3)C(N12)c1ccccc1	20320.0	4.692076296388119
3884	51069413	BindingDB_50436813_mol_1	CN1C\C(=C/c2ccc(Br)cc2)C(=O)[C@]2(C1)[C@H]([C@@H]1CSCN1[C@@]21C(=O)c2cccc3cccc1c23)c1ccc(Br)cc1	20340.0	4.6916490514132745
3885	50341623		CCN(CCCOc1cccc(c1)-c1cc(=O)c2c(OC)c(OC)c(OC)cc2o1)Cc1ccccc1	20430.0	4.689731633367552
3886	51063133	BindingDB_50433749_mol_1	COc1cc(CCC(=O)CC(=O)CCc2ccc(O)cc2)ccc1O	20550.0	4.687188173787912
3887	50508636	BindingDB_50187126_mol_1	COc1ccc2[nH]cc(CCNC(=O)CC3CCN(Cc4ccc(Cl)cc4)CC3)c2c1	20600.0	4.686132779630847
3888	50966641		COc1ccc(cc1)-c1oc2ccccc2c(=O)c1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	20700.0	4.684029654543083
3889	388729	Untitled	CCC1(C)NC(=O)c2cc(cc(c2N1)[N+]([O-])=O)[N+]([O-])=O	20700.0	4.684029654543083
3890	50484902		COc1cc(OC)cc(\C=C\c2ccc(OCC(=O)NCCCCCCN(C)Cc3ccccc3)cc2)c1	20720.0	4.683610248926804
3891	50086575		O=C(C1CC(NC11C(=O)Nc2ccccc12)c1ccccc1)N1C\C(=C/c2ccccc2)C(=O)C2(C1)C(C(NC21C(=O)Nc2ccccc12)c1ccccc1)c1ccccc1	20780.0	4.6823544567788415
3892	321529	BindingDB_175414_mol_1	Cc1cccc(c1)C1=C(C#N)C(NC(C)(C1)c1cccc(C)c1)=C(C#N)c1nnn[nH]1	20800.0	4.681936665037238
3893	50107761		Cc1cc(=O)oc2cc(OCCCC(=O)N3CCN(CC3)c3ccccc3)ccc12	20800.0	4.681936665037238
3894	50407500	BindingDB_50117963	Brc1ccc(\C=C\CSSC\C=C\c2ccc(Br)cc2)cc1	20850.0	4.680893940690224
3895	51053828	BindingDB_50429791_mol_1	Cc1cc(ccc1[N+]([O-])=O)-c1nnc(s1)-c1ccc(O)cc1O	20860.0	4.680685695909488
3896	51256812	 	CCN(CC)CCCCOc1ccc(C(C)=O)c(O)c1	20900.0	4.679853713888946
3897	51248734	 	CN(C)C(=O)Oc1ccccc1-c1nc2ccccc2s1	20900.0	4.679853713888946
3898	50928759	BindingDB_50013786_mol_1	Cc1nccc2c3ccccc3[nH]c12	20910.0	4.679645967182328
3899	51063132	BindingDB_50433748_mol_1	COc1cc(CCC2=NC(=O)NC(C2C(=O)CCc2ccc(O)cc2)c2ccccc2)ccc1O	20940.0	4.6790233226571765
3900	50428051	BindingDB_50244759_mol_1	Cc1ccc2oc(=O)cc(N3CCN(CC3)C(=O)c3ccccc3Cl)c2c1	21000.0	4.6777807052660805
3901	50428066	BindingDB_50244615_mol_1	Clc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)c1cc2ccccc2oc1=O	21000.0	4.6777807052660805
3902	50240263		c1coc(c1)-c1nn2c(nnc2s1)-c1cccnc1	21200.0	4.673664139071248
3903	51067116	BindingDB_50435597_mol_1	Oc1ccccc1N1CCN(CC1)C(=O)COc1cc(=O)oc2ccccc12	21200.0	4.673664139071248
3904	50082110	BindingDB_50004306_mol_1	Fc1cc(Cl)ccc1-c1nn2c(nnc2s1)-c1ccncc1	21260.0	4.6724367398127225
3905	50481744		COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](OS(N)(=O)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	21270.0	4.672232510097271
3906	51069429	BindingDB_50436828_mol_1	CN1C\C(=C/c2ccccc2Cl)C(=O)[C@]2(C1)[C@H]([C@@H]1CCCCN1[C@@]21C(=O)c2cccc3cccc1c23)c1ccccc1Cl	21300.0	4.671620396561262
3907	51131739		[Cl-].Fc1cccc(C[n+]2ccc(Cn3c4ccccc4c4ccccc34)cc2)c1	21300.0	4.671620396561262
3908	51056233	BindingDB_50430778_mol_1	CCC[C@H](NC(=O)OC(C)C)C(=O)N[C@H](C)c1nc2ccc(F)cc2s1	21310.0	4.671416550285798
3909	50409211		Ic1ccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3o2)cc1	21350.0	4.670602120638957
3910	51122589	Miconazole	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	21400.0	4.669586226650809
3911	50341649	BindingDB_50088622_mol_1	COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1cccc(OCCCCCCN2CCN(Cc3ccccc3)CC2)c1	21400.0	4.669586226650809
3912	50790817		O=C1CCc2ccc(OCCCCN(CC#C)Cc3ccccc3)cc2N1	21400.0	4.669586226650809
3913	50550585		CN(C)c1ccc(\C=C\C(=O)c2ccc(OC(=O)N3CCN(Cc4ccccc4)CC3)cc2O)cc1	21430.0	4.668977828958171
3914	51031515	BindingDB_50292566_mol_1	Nc1ccc(\C=N\NC(=O)c2ccc(CN3CCCC(O)C3)cc2)cc1	21460.0	4.668370282370068
3915	50870804	BindingDB_50251167_mol_1	CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=NNC(N)=S)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	21470.0	4.668167955563751
3916	50707357	BindingDB_50359680_mol_1	CCCc1ccccc1NC(=O)[C@H](COC(C)(C)C)NC(=O)c1ccc(C=C2SC(S)=NC2=O)cc1	21600.0	4.665546248849069
3917	51218482		CC(C)NCc1cccc2[nH]c3ccccc3c12	21600.0	4.665546248849069
3918	50306001	BindingDB_50068296_mol_1	Clc1cccc(CN2CCC(CC2)NCCCCCCCCn2ccc3ccccc23)c1	21680.0	4.663940722133651
3919	395841	Untitled Document-1	CCN1c2ccccc2C(=O)NC1(C)CC	21700.0	4.663540266151471
3920	51031520	BindingDB_50292526_mol_1	OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(cc2)-n2ccnc2)C1	21710.0	4.66334017654558
3921	51088620	BindingDB_50445704_mol_1	Cc1ccc(\C=C2/CNCC3=C2N=C2SC=C(N2C3c2ccc(C)cc2)c2ccc(Cl)cc2)cc1	21740.0	4.662740460249724
3922	395839	Untitled Document-1	CC1(NC(=O)c2ccccc2N1Cc1ccccc1Cl)c1ccccc1	21800.0	4.661543506395395
3923	51229202	 	Oc1cc(OCCCN2CCC(Cc3ccccc3)CC2)ccc1C(=O)\C=C\c1ccc(OCCCN2CCC(Cc3ccccc3)CC2)cc1	21800.0	4.661543506395395
3924	50086584		Fc1ccc(\C=C2/CN(CC3(C(C(NC33C(=O)Nc4ccccc34)c3ccccc3)c3ccc(F)cc3)C2=O)C(=O)C2CC(NC22C(=O)Nc3ccccc23)c2ccccc2)cc1	21850.0	4.660548558693559
3925	50860257		CC(=O)c1ccc(OCCCCCN2CCN(CC2)c2ccccn2)cc1O	21900.0	4.6595558851598815
3926	50681668		CCN(CCCCOc1cc(O)c2c(c1)sc1ccccc1c2=O)Cc1ccccc1	22000.0	4.657577319177793
3927	50106368	BindingDB_50250432_mol_1	COc1cc2c(ccc3c4CCN(C)Cc4c(O)c(OC)c23)cc1O	22000.0	4.657577319177793
3928	51140034		Cl.COc1ccc(cc1)C(=O)CCN1CCC(Cc2ccccc2)CC1	22020.0	4.657182685364267
3929	344795	4-Methyl-7-_4-__1_2_3_4-tetrahydroacridin-9-yl_amino_phenoxy	Cc1cc(=O)oc2cc(Oc3ccc(Nc4c5CCCCc5nc5ccccc45)cc3)ccc12	22100.0	4.655607726314889
3930	50409228		Clc1ccc(NC(=O)Nc2nc(cs2)-c2cc3cc(Br)ccc3o2)cc1	22230.0	4.653060537301009
3931	51069433	BindingDB_50436832_mol_1	COc1ccc(\C=C2/CN(C)C[C@]3([C@H]([C@@H]4CCCCN4[C@@]33C(=O)c4cccc5cccc3c45)c3ccc(OC)cc3)C2=O)cc1	22280.0	4.652084813498309
3932	51265486	 	Oc1cc(OCCCN2CCc3ccccc3C2)ccc1C(=O)\C=C\c1ccc(F)cc1	22300.0	4.651695136951839
3933	51122605	Econazole	Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	22300.0	4.651695136951839
3934	50966657		CC(=O)OC[C@H]1O[C@@H](Oc2c(oc3cc(C)ccc3c2=O)-c2ccc(Br)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	22360.0	4.650528200785614
3935	50489661	BindingDB_50161772_mol_1	COc1cccc(\C=C2/CCC\C(=C/c3cccc(OC)c3Cl)C2=O)c1Cl	22400.0	4.649751981665837
3936	50508635		Clc1ccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)cc1	22400.0	4.649751981665837
3937	51088612	BindingDB_50445696_mol_1	COc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccc(F)cc3)C(N12)c1ccc(F)cc1	22410.0	4.6495581434649385
3938	50458990		Clc1ccc(CC(=O)Nc2nc(cs2)-c2ccccc2)cc1	22430.0	4.649170726417032
3939	50341619		COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1cccc(OCCN2CCN(C)CC2)c1	22470.0	4.648396927580871
3940	50523895		Clc1ccccc1COc1ccc2cc(C(=O)NCCc3c[nH]c4ccccc34)c(=O)oc2c1	22500.0	4.647817481888637
3941	51095901	BindingDB_50449403_mol_1	CC(C)NCc1cccc2oc3cc(O)ccc3c12	22600.0	4.645891560852599
3942	50341610	BindingDB_50088785_mol_1	COc1ccccc1CN(C)CCCCCCOc1ccc(cc1)-c1cc(=O)c2c(O)c(OC)c(OC)cc2o1	22630.0	4.645315446045271
3943	50590065	BindingDB_50324048_mol_1	CN(C)c1nc(N)c(cc1C#N)C#N	22700.0	4.6439741428068775
3944	50965480	BindingDB_50076089_mol_1	C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](\C=C\[C@H]3CCC[C@H](C)N3C)[C@@H]12	22720.0	4.643591672961018
3945	50082121	BindingDB_50004329_mol_1	Clc1cccc(c1)C1=Nn2c(SC1)nnc2-c1ccncc1	22740.0	4.643209539648284
3946	50928760	5359389	COc1ccc2c(c1)[nH]c1c(C)nccc21	22890.0	4.640354207325457
3947	50870799	BindingDB_50251184_mol_1	NC(=S)NN=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	22890.0	4.640354207325457
3948	51276560	 	CCN(CCCCCCNC(=O)c1cc(O)c(cc1O)C(=O)NCCCCCCN(CC)Cc1ccccc1)Cc1ccccc1	22900.0	4.640164517660112
3949	51095640	BindingDB_50449284_mol_1	[O-][N+](=O)c1ccc2nc(cc(-c3ccccc3)c2c1)-c1c[nH]c2ccccc12	22900.0	4.640164517660112
3950	395859	Untitled Document-1	CC(C)CC1(C)NC(=O)c2ccccc2N1Cc1ccccc1Cl	22900.0	4.640164517660112
3951	51211626		Oc1ccc2nc3N(CCCN4CCCCC4)CCCn3c(=O)c2c1	22909.0	4.639993867770902
3952	50961932	_S_-5_7-dihydroxy-8-_3-methylbut-2-ene_flavanone	CC(C)=CCc1c(O)cc(O)c2C(=O)C[C@H](Oc12)c1ccccc1	23000.0	4.638272163982407
3953	50554889		CC(C)c1ccc(C)c(OC(=O)NC2CCCCC2)c1	23050.0	4.637329070274333
3954	50306016	BindingDB_50068292_mol_1	Fc1ccccc1CN1CCC(CC1)NCCCN1C(=O)c2ccccc2C1=O	23080.0	4.636764195516306
3955	51131740		[Cl-].Cc1ccc(C[n+]2cccc(Cn3c4ccccc4c4ccccc34)c2)cc1	23100.0	4.636388020107856
3956	51265480	 	Oc1ccccc1C(=O)CCc1cccc(OCCCCN2CCc3ccccc3C2)c1	23100.0	4.636388020107856
3957	50458988		Clc1ccccc1CC(=O)Nc1nc(cs1)-c1ccccc1	23120.0	4.636012170251509
3958	51069404	BindingDB_50436804_mol_1	CN1C\C(=C/c2ccc(Cl)cc2Cl)C(=O)[C@]2(C1)[C@H]([C@@H]1CSCN1[C@@]21C(=O)c2cccc3cccc1c23)c1ccc(Cl)cc1Cl	23160.0	4.635261444944601
3959	395853	Untitled Document-1	CCN1c2ccccc2C(=O)NC1(C)c1ccc(Cl)cc1	23200.0	4.634512015109101
3960	292989	1-_4-_8-Methoxy-2-oxo-2H-chromen-3-yl_thiazol-2-yl_-3-_4-flu	COc1cccc2cc(-c3csc(NC(=S)Nc4ccc(F)cc4)n3)c(=O)oc12	23280.0	4.633017024022149
3961	50409216		Brc1ccc2oc(cc2c1)-c1csc(NC(=O)Nc2ccccc2)n1	23350.0	4.631713115097869
3962	50918666	BindingDB_50328695_mol_1	COc1cccc2C(=O)c3[nH]c(=O)cc(C)c3C(=O)c12	23400.0	4.6307841425898575
3963	50888204	BindingDB_50267513_mol_1	COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1ccc(OCC(=O)NCCCCCCN(C)Cc2ccccc2)cc1	23440.0	4.630042392653947
3964	50790659		O=C1CCc2ccc(OCCCN(CC#C)Cc3ccccc3)cc2N1	23500.0	4.628932137728263
3965	50888216	BindingDB_50267511_mol_1	COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1ccc(OCC(=O)NCCCN(C)Cc2ccccc2)cc1	23510.0	4.628747370875061
3966	50306009		Oc1ccc(CN2CCC(CC2)NCCCCCCCCN2C(=O)c3ccccc3C2=O)cc1	23540.0	4.628193541492584
3967	51316630		CC1CCCN(CCCCCOc2ccc(Cl)cc2)C1	23610.0	4.626904012921273
3968	50407521	BindingDB_50117964	Brc1cccc(\C=C\CSSC\C=C\c2cccc(Br)c2)c1	23710.0	4.625068446021812
3969	50082120	BindingDB_50004335_mol_1	COc1cccc(c1)C1=Nn2c(SC1)nnc2-c1ccncc1	23800.0	4.623423042943488
3970	51088623	BindingDB_50445707_mol_1	Clc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccccc3)C(N12)c1ccccc1	23850.0	4.622511616623867
3971	51189691		Cc1ccc(CN(C(=O)\C=C\C(=O)N(Cc2ccc(C)cc2)c2ccc(F)cc2)c2ccc(F)cc2)cc1	23900.0	4.621602099051862
3972	51229201	 	Oc1cc(OCCN2CCC(Cc3ccccc3)CC2)ccc1C(=O)\C=C\c1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1	23900.0	4.621602099051862
3973	50888887		O=C(CN1CCOCC1)NC1=C(C#N)C(c2ccccc2)c2c(O1)c1ccccc1oc2=O	23900.0	4.621602099051862
3974	51187223		CCOP(=S)(OCC)SCc1ccncc1	23950.0	4.620694482249418
3975	51084438	BindingDB_50443698_mol_1	CN(CCCCCCCCOc1ccc2c(c1)oc(cc2=O)-c1ccc(cc1)N(C)C)Cc1ccccc1	23990.0	4.619969752032169
3976	50314225	BindingDB_50072952_mol_1	COc1ccc2n(Cc3cn(Cc4ccccc4)nn3)c3ccccc3c(=O)c2c1	23990.0	4.619969752032169
3977	50802090	BindingDB_50369835_mol_1	C(CN1CCC(Cc2ccccc2)CC1)Nc1ccc(nn1)-c1ccccc1	24000.0	4.619788758288394
3978	50703346	BindingDB_50357950_mol_1	Nc1c2CCCCc2nc2n(c(cc12)-c1ccc(Cl)cc1)-c1ccccc1	24000.0	4.619788758288394
3979	388477	Untitled	COc1cccc2cc(C(=O)NCc3cn(Cc4ccccc4C)nn3)c(=O)oc12	24090.0	4.618163200001657
3980	51064572	BindingDB_50434527_mol_1	Clc1ccccc1C=C1CNCC2C(NC(=O)N=C12)c1ccccc1Cl	24140.0	4.617262734238669
3981	51058660	BindingDB_50431826_mol_1	Cc1ccc(cc1)C1Cc2c(S1)c(-c1ccc(Br)cc1)c(C#N)c(N)c2C#N	24160.0	4.616903070050906
3982	51069422	BindingDB_50436821_mol_1	CN1C\C(=C/c2cccc(Cl)c2Cl)C(=O)[C@]2(C1)[C@H]([C@@H]1CCCCN1[C@@]21C(=O)c2cccc3cccc1c23)c1cccc(Cl)c1Cl	24160.0	4.616903070050906
3983	51240516	 	[O-][N+](=O)c1ccc(CNc2ccc(cc2)-c2nc3ccccc3o2)cc1	24200.0	4.616184634019569
3984	51122585		CC(C)(C)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	24300.0	4.614393726401688
3985	51185658	Papaverine	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC	24300.0	4.614393726401688
3986	50375212		CN(CCCNC(=O)c1cc(=O)c2c(O)cccc2o1)Cc1ccccc1	24350.0	4.613501034449347
3987	388727	Untitled	CC1(C)NC(=O)c2cc(cc(c2N1)[N+]([O-])=O)[N+]([O-])=O	24400.0	4.61261017366127
3988	50957481	BindingDB_50392998_mol_1	CCN(C)C(=O)Oc1ccc2N(C)C3N(CCc4ccccc34)Cc2c1	24400.0	4.61261017366127
3989	388720	Untitled	CC1(NC(=O)c2ccccc2N1)c1ccccc1	24500.0	4.610833915635467
3990	50314219	BindingDB_50072946_mol_1	Fc1cccc2c1n(Cc1cn(Cc3ccc(Cl)cc3)nn1)c1ccccc1c2=O	24530.0	4.610302451793614
3991	50573881	BindingDB_50316983_mol_1	CC(C)Cc1ccc(cc1)C(C)C(=O)OCCC(C)(C)C	24600.0	4.609064892896621
3992	50409206		O=C(Nc1nc(cs1)-c1cc2ccccc2o1)Nc1ccccc1	24720.0	4.606951533583222
3993	314019	10-__1-__3-_4-Chlorophenyl_-1_2_4-oxadiazol-5-yl_methyl_-1H-	Clc1ccc(cc1)-c1noc(Cn2cc(Cn3c4ccccc4c(=O)c4ccccc34)nn2)n1	24720.0	4.606951533583222
3994	51078081	BindingDB_50440692_mol_1	COc1cc(\C=C\c2nnc(o2)-c2ccccc2)cc(OC)c1OC	24890.0	4.603975103391407
3995	388735	Untitled	CC1(C)NC(=O)c2cc(Br)cc(Br)c2N1	25000.0	4.6020599913279625
3996	50580821	BindingDB_50319975_mol_1	C(Cc1ccccc1)Nc1ccnc(n1)N1CCSCC1	25000.0	4.6020599913279625
3997	51287019	 	CN1CCCc2[nH]c3ccc(C)cc3c2C1	25000.0	4.6020599913279625
3998	50341620		COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1cccc(OCCCN(C)Cc2ccccc2)c1	25000.0	4.6020599913279625
3999	50707360	BindingDB_50359683_mol_1	CCCc1ccccc1NC(=O)[C@H](COCc1ccccc1)NC(=O)c1ccc(C=C2SC(S)=NC2=O)cc1	25000.0	4.6020599913279625
4000	50483630		COc1cc(\C=C\C(=O)NCCCN(C)Cc2ccccc2OC)ccc1O	25100.0	4.600326278518962
4001	51069423	BindingDB_50436822_mol_1	CN1C\C(=C/c2cccc(c2)[N+]([O-])=O)C(=O)[C@]2(C1)[C@H]([C@@H]1CCCCN1[C@@]21C(=O)c2cccc3cccc1c23)c1cccc(c1)[N+]([O-])=O	25110.0	4.600153287287077
4002	50101408	BindingDB_50017947_mol_1	Cl.NCCCNCCCCNCC(=O)Nc1c2ccccc2cc2ccccc12	25110.0	4.600153287287077
4003	50409266		[O-][N+](=O)c1ccc(NC(=O)Nc2nc(cs2)-c2cc3cc(ccc3o2)[N+]([O-])=O)cc1	25200.0	4.598599459218456
4004	50341635	BindingDB_50088611_mol_1	COc1cc2oc(cc(=O)c2c(OC)c1OC)-c1cccc(OCCCCN2CCN(Cc3ccccc3)CC2)c1	25270.0	4.597394758080085
4005	51066311	BindingDB_50435247_mol_1	COC(=O)[C@@H]1CCCN1CCCCOc1ccc2c(oc(cc2=O)-c2ccccc2)c1C	25300.0	4.5968794788241825
4006	51310573	BindingDB_50240868_mol_1	CC(C)=CCc1c(O)ccc2ccc(=O)oc12	25300.0	4.5968794788241825
4007	51240450	 	O=c1ccc2ccc(OCCCCCSc3nc4ccccc4o3)cc2o1	25370.0	4.595679532778269
4008	51031509	BindingDB_50292419_mol_1	OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(Cl)cc2)C1	25390.0	4.595337299126277
4009	51310593	BindingDB_50331545_mol_1	O=c1ccc2ccc3occc3c2o1	25400.0	4.5951662833800615
