	C0	CO2minus	Cofactor (VdW)	Cofactor (elec)	Cofactor (hbond)	Csp2	Csp3	DOF	E-Inter (cofactor - ligand)	E-Inter (protein - ligand)	E-Inter (water - ligand)	E-Inter total	E-Intra (clash)	E-Intra (elec)	E-Intra (hbond)	E-Intra (sp2-sp2)	E-Intra (steric)	E-Intra (tors)	E-Intra (tors, ligand atoms)	E-Intra (vdw)	E-Soft Constraint Penalty	E-Solvation	E-Total	Electro	ElectroLong	Energy	Filename	HBond	HeavyAtoms	LE1	LE3	Ligand	MW	N	Name	NoHBond90	Nplus	OH	OPO32minus	OS	PoseEnergy	RMSD	RerankScore	Run	SimilarityScore	Steric	Torsions	VdW (LJ12-6)	carbonyl	halogen	SMILES
6976	1	0	0	0	0	8	14	14	0	-150.053	0	-150.053	0	0.0	0.0	0.0	0.826792	10.1731	10.9999	58.4174	0	0	-139.054	0.0	0.0	-139.054	[00]BindingDB_Reactant_set_id_50646790_.mvdml	0.0	23	-6.0458099999999995	-4.6222199999999996	BindingDB_Reactant_set_id_50646790_	316.52099999999996	0	[00]BindingDB_Reactant_set_id_50646790_	0.0	0	0	0	1	-136.918	0	-106.311	0	0	-150.053	14	-39.7361	0	0	CCCCC=CCCCCCCCCCC(C=1)=CC=CC=1OC
6978	1	0	0	0	0	8	14	14	0	-139.842	0	-139.842	0	0.0	0.0	0.0	-10.1349	16.9854	6.85042	43.4208	0	0	-132.99200000000002	0.0	0.0	-132.99200000000002	[02]BindingDB_Reactant_set_id_50646790_.mvdml	0.0	23	-5.78225	-4.34285	BindingDB_Reactant_set_id_50646790_	316.52099999999996	0	[02]BindingDB_Reactant_set_id_50646790_	0.0	0	0	0	1	-131.239	0	-99.8855	0	0	-139.842	14	-45.363	0	0	CCCCC=CCCCCCCCCCC(C=1)=CC=CC=1OC
6981	1	0	0	0	0	7	4	4	0	-95.0106	0	-95.0106	0	0.0	0.0	0.0	0.611726	0.69395	1.30568	29.2453	0	0	-93.7049	0.0	0.0	-93.7049	[02]BindingDB_Reactant_set_id_50752548_.mvdml	0.0	16	-5.85656	-4.83638	BindingDB_Reactant_set_id_50752548_	220.248	3	[02]BindingDB_Reactant_set_id_50752548_	-3.47992	0	0	0	1	-95.7672	0	-77.3821	0	0	-95.0106	4	-31.9439	0	0	O=NCC=1N(C)C2=CC=CC=C2[N]=1COC
6985	1	0	0	0	0	8	11	4	0	-139.799	0	-139.799	0	0.0	0.0	0.0	8.58083	2.0136	10.5944	96.29	0	0	-129.205	0.0	0.0	-129.205	[00]BindingDB_Reactant_set_id_50918259_.mvdml	-3.81535	25	-5.16819	-3.81316	BindingDB_Reactant_set_id_50918259_	339.42800000000005	1	[00]BindingDB_Reactant_set_id_50918259_	-6.834	0	0	0	1	-130.721	0	-95.3291	0	0	-135.984	4	-29.5896	2	0	O=C(C)OC(C2=1)=CC=CC=1CC3C4CCC(=O)CC24CCN3CC=C
6988	1	0	0	0	0	6	15	2	0	-165.72799999999998	0	-165.72799999999998	0	0.0	-6.91235	0.0	-4.63209	0.266187	-11.2782	66.8655	0	0	-177.00599999999997	0.0	0.0	-177.00599999999997	[00]BindingDB_Reactant_set_id_50503941_.mvdml	-2.2816	30	-5.9002099999999995	-4.04296	BindingDB_Reactant_set_id_50503941_	412.47900000000004	2	[00]BindingDB_Reactant_set_id_50503941_	-5.0	0	1	0	2	-177.938	0	-121.289	0	0	-163.446	2	-30.2162	2	0	OC=1C(OC)=CC=C2C=1N(C(=O)CC)C3CCC45CC(=O)OC46C32CCN6CCC5
6992	1	0	0	0	0	15	4	2	0	-129.80100000000002	0	-129.80100000000002	0	0.0	0.0	0.0	-1.54027	0.40063499999999996	-1.13963	27.325	0	0	-130.94	0.0	0.0	-130.94	[00]BindingDB_Reactant_set_id_50510875_.mvdml	-2.72647	24	-5.45584	-4.24355	BindingDB_Reactant_set_id_50510875_	307.216	1	[00]BindingDB_Reactant_set_id_50510875_	-9.353660000000001	0	0	0	4	-135.93200000000002	0	-101.845	0	0	-127.074	2	-30.8107	0	0	[C]OC=1[C]=C(C3=2)[C][C][N]C3[C]C=4[C]=C5O[C]OC5=[C]C=4C=2C=1O[C]
6993	1	0	0	0	0	15	4	2	0	-132.843	0	-132.843	0	0.0	0.0	0.0	-1.41258	0.191414	-1.22117	27.3739	0	0	-134.064	0.0	0.0	-134.064	[01]BindingDB_Reactant_set_id_50510875_.mvdml	-1.96117	24	-5.58601	-4.5276	BindingDB_Reactant_set_id_50510875_	307.216	1	[01]BindingDB_Reactant_set_id_50510875_	-3.21975	0	0	0	4	-133.77700000000002	0	-108.663	0	0	-130.882	2	-39.523	0	0	[C]OC=1[C]=C(C3=2)[C][C][N]C3[C]C=4[C]=C5O[C]OC5=[C]C=4C=2C=1O[C]
6996	1	0	0	0	0	8	1	1	0	-98.5642	0	-98.5642	0	0.0	0.0	0.0	12.5628	0.157251	12.7201	53.623999999999995	0	0	-85.8441	0.0	0.0	-85.8441	[01]BindingDB_Reactant_set_id_51067667_.mvdml	-4.8895	14	-6.13172	-5.33078	BindingDB_Reactant_set_id_51067667_	192.168	0	[01]BindingDB_Reactant_set_id_51067667_	-9.24434	0	1	0	2	-88.7423	0	-74.6309	0	0	-93.6747	1	-30.5058	1	0	O=C(C=1)OC2=CC(O)=CC=C2C=1OC
7001	1	0	0	0	0	17	3	6	0	-168.025	0	-168.025	0	0.0	0.0	11.7575	2.8130599999999997	14.0033	16.8163	57.7455	0	0	-151.209	0.0	-5.06719	-151.209	[00]BindingDB_Reactant_set_id_50487072_.mvdml	-0.475793	28	-5.40031	-4.06606	BindingDB_Reactant_set_id_50487072_	377.413	1	[00]BindingDB_Reactant_set_id_50487072_	-7.146	1	0	0	2	-153.361	0	-113.85	0	0	-162.482	6	-56.9289	2	0	O=C1C=CN(=[C]=2=C[CH]C=CC=2)=C(C)[C]1O[CH]C(=[CH]=C3)C=C[C]3OC(=O)[N+](C)C
7004	1	0	0	0	0	25	3	11	0	-199.646	0	-199.646	0	0.0	-3.4924	21.7328	-16.5705	22.6311	2.5682099999999997	47.6336	0	0	-197.078	0.0	0.0	-197.078	[00]BindingDB_Reactant_set_id_50484899_.mvdml	-2.2629099999999998	35	-5.63079	-3.4437900000000004	BindingDB_Reactant_set_id_50484899_	469.55199999999996	2	[00]BindingDB_Reactant_set_id_50484899_	-5.0	0	0	0	3	-196.17	0	-120.53299999999999	0	0	-197.38299999999998	11	-41.5699	1	0	O=c([nH]=C[CH][N]([CH]C1=C[CH]C=[CH]=C1)=CC)[CH]OC(C=C2)=[CH]=[CH]=C2C=CC(=C3)[CH]C(OC)=C[C]3OC
7005	1	0	0	0	0	25	3	11	0	-171.521	0	-171.521	0	0.0	-5.0	8.02673	-10.5413	9.842189999999999	-5.69908	58.4798	0	0	-177.22	0.0	0.0	-177.22	[01]BindingDB_Reactant_set_id_50484899_.mvdml	-2.7259700000000002	35	-5.06344	-0.928443	BindingDB_Reactant_set_id_50484899_	469.55199999999996	2	[01]BindingDB_Reactant_set_id_50484899_	-4.69775	0	0	0	3	-176.805	0	-32.4955	0	0	-168.795	11	121.584	1	0	O=c([nH]=C[CH][N]([CH]C1=C[CH]C=[CH]=C1)=CC)[CH]OC(C=C2)=[CH]=[CH]=C2C=CC(=C3)[CH]C(OC)=C[C]3OC
7010	1	0	0	0	0	14	20	3	0	-203.54	0	-203.54	0	0.0	-4.942069999999999	0.0	27.5055	2.0112200000000002	24.5746	306.808	0	0	-178.965	0.0	0.0	-178.965	[00]BindingDB_Reactant_set_id_50503939_.mvdml	-0.408717	48	-3.72845	-2.25901	BindingDB_Reactant_set_id_50503939_	652.736	4	[00]BindingDB_Reactant_set_id_50503939_	-5.75557	0	1	0	3	-182.13299999999998	0	-108.432	0	0	-203.13099999999997	3	-33.817	3	0	OC1=CC=CC2=C1N3C(=O)CCC3(C4(=O))N(C)CCC24C5=CC=6C78CCN(CCC9)C8%10OC(=O)CC%109C=CC7N(C)C=6C(OC)=C5OC
7011	1	0	0	0	0	14	20	3	0	-186.622	0	-186.622	0	0.0	-4.9421	0.0	11.8842	4.0826199999999995	11.0247	180.238	0	0	-175.597	0.0	0.0	-175.597	[01]BindingDB_Reactant_set_id_50503939_.mvdml	-2.06582	48	-3.6582800000000004	-1.4310100000000001	BindingDB_Reactant_set_id_50503939_	652.736	4	[01]BindingDB_Reactant_set_id_50503939_	-6.71507	0	1	0	3	-178.005	0	-68.6886	0	0	-184.55599999999998	3	53.7079	3	0	OC1=CC=CC2=C1N3C(=O)CCC3(C4(=O))N(C)CCC24C5=CC=6C78CCN(CCC9)C8%10OC(=O)CC%109C=CC7N(C)C=6C(OC)=C5OC
7016	1	0	0	0	0	14	8	8	0	-160.7	0	-160.7	0	0.0	0.0	4.60727	-3.9310300000000002	9.05458	5.12354	80.9442	0	0	-155.577	0.0	-6.412059999999999	-155.577	[00]BindingDB_Reactant_set_id_50573887_.mvdml	-0.5217069999999999	31	-5.0186	-3.16276	BindingDB_Reactant_set_id_50573887_	443.94300000000004	1	[00]BindingDB_Reactant_set_id_50573887_	-7.91455	1	0	0	2	-159.342	0	-98.0456	0	0	-153.766	8	-24.6663	2	1	ClC(C=C1)=CC=C1C(=O)N(C=2(C))C3=CC=C(OC)C=C3C=2CC(=O)OCC[N+](C)(C)C
7017	1	0	0	0	0	14	8	8	0	-170.653	0	-170.653	0	0.0	0.0	5.96626	10.5779	9.46345	20.0413	83.2315	0	0	-150.612	0.0	-6.6520600000000005	-150.612	[01]BindingDB_Reactant_set_id_50573887_.mvdml	-1.2161799999999998	31	-4.85845	-3.5345400000000002	BindingDB_Reactant_set_id_50573887_	443.94300000000004	1	[01]BindingDB_Reactant_set_id_50573887_	-8.7639	1	0	0	2	-154.779	0	-109.571	0	0	-162.785	8	-41.199	2	1	ClC(C=C1)=CC=C1C(=O)N(C=2(C))C3=CC=C(OC)C=C3C=2CC(=O)OCC[N+](C)(C)C
7020	1	0	0	0	0	18	8	12	0	-176.86	0	-176.86	0	0.0	0.0	8.58747	22.9825	12.9777	35.9602	163.537	0	0	-140.9	0.0	0.0	-140.9	[01]BindingDB_Reactant_set_id_189716_.mvdml	-3.4321699999999997	34	-4.14412	-0.8899299999999999	BindingDB_Reactant_set_id_189716_	480.536	2	[01]BindingDB_Reactant_set_id_189716_	-12.8773	0	0	0	2	-147.64600000000002	0	-30.2576	0	0	-173.428	12	88.39200000000001	1	0	O=P(OCC)(OCC)C(C=1C=CC(C(C)C)=CC=1)N(C=2C=CC=CC=2)C(=O)NC=3C=CC=CC=3
7025	1	0	0	0	0	6	14	1	0	-154.808	0	-154.808	0	0.0	-4.2786599999999995	0.0	-0.901717	0.0310959	-5.14928	70.3262	0	0	-159.957	0.0	0.0	-159.957	[00]BindingDB_Reactant_set_id_50503940_.mvdml	-6.644	28	-5.71276	-4.39086	BindingDB_Reactant_set_id_50503940_	382.45300000000003	2	[00]BindingDB_Reactant_set_id_50503940_	-10.0	0	1	0	1	-161.433	0	-122.944	0	0	-148.164	1	-48.2006	2	0	OC1=CC=CC2=C1N(C(=O)CC)C3CCC45CC(=O)OC46C32CCN6CCC5
7026	1	0	0	0	0	6	14	1	0	-142.559	0	-142.559	0	0.0	-4.278630000000001	0.0	-0.8488180000000001	0.0235403	-5.10391	70.3912	0	0	-147.66299999999998	0.0	0.0	-147.66299999999998	[01]BindingDB_Reactant_set_id_50503940_.mvdml	0.0	28	-5.273680000000001	-3.92242	BindingDB_Reactant_set_id_50503940_	382.45300000000003	2	[01]BindingDB_Reactant_set_id_50503940_	-2.4119599999999997	0	1	0	1	-149.27700000000002	0	-109.82799999999999	0	0	-142.559	1	-40.6992	2	0	OC1=CC=CC2=C1N(C(=O)CC)C3CCC45CC(=O)OC46C32CCN6CCC5
7031	1	0	0	0	0	6	21	20	0	-179.68099999999998	0	-179.68099999999998	0	0.0	0.0	2.7902	0.988843	24.3506	25.3395	194.174	0	0	-154.342	0.0	-4.093719999999999	-154.342	[00]BindingDB_Reactant_set_id_50558181_.mvdml	0.0	32	-4.823180000000001	-2.89399	BindingDB_Reactant_set_id_50558181_	446.709	1	[00]BindingDB_Reactant_set_id_50558181_	0.0	1	0	0	1	-150.99200000000002	0	-92.6077	0	0	-175.588	20	-43.6987	1	0	O=C([N+](C)C)OC(=C1)C=CC=C1C(N(CC)CC)CCCCCCCCCCCCCC
7034	1	1	0	0	0	16	5	11	0	-201.266	0	-201.266	0	0.0	-3.8076	2.9237	15.989	9.6533	21.8347	98.8651	0	0	-179.43099999999998	0.0	3.93431	-179.43099999999998	[00]BindingDB_Reactant_set_id_50487073_.mvdml	-9.95778	35	-5.1266099999999994	-4.276009999999999	BindingDB_Reactant_set_id_50487073_	476.461	5	[00]BindingDB_Reactant_set_id_50487073_	-21.4619	0	0	0	0	-190.13400000000001	0	-149.66	0	0	-195.243	11	-67.2748	2	0	O=C(O)C(CCC([O])=O)NC(=O)C(C=C1)=CC=C1N(CC#C)CC2=CC=C3N=C(N)NC(=O)C3=C2
7035	1	1	0	0	0	16	5	11	0	-192.81900000000002	0	-192.81900000000002	0	0.0	-6.659910000000001	8.61554	3.5388300000000004	18.4312	15.3101	77.1673	0	0	-177.50900000000001	0.0	5.02946	-177.50900000000001	[01]BindingDB_Reactant_set_id_50487073_.mvdml	-11.7255	35	-5.07169	-3.5034	BindingDB_Reactant_set_id_50487073_	476.461	5	[01]BindingDB_Reactant_set_id_50487073_	-22.1743	0	0	0	0	-186.52	0	-122.619	0	0	-186.123	11	-38.5358	2	0	O=C(O)C(CCC([O])=O)NC(=O)C(C=C1)=CC=C1N(CC#C)CC2=CC=C3N=C(N)NC(=O)C3=C2
7040	1	0	0	0	0	12	7	8	0	-170.38099999999997	0	-170.38099999999997	0	0.0	0.0	6.32149	4.82091	12.2066	17.0275	60.9118	0	0	-153.35399999999998	0.0	0.0	-153.35399999999998	[00]BindingDB_Reactant_set_id_50434370_.mvdml	-3.03156	28	-5.47692	-4.35285	BindingDB_Reactant_set_id_50434370_	383.395	1	[00]BindingDB_Reactant_set_id_50434370_	-5.6365300000000005	0	0	0	4	-154.59799999999998	0	-121.88	0	0	-167.35	8	-55.24	2	0	O=C(NCC1=CC=CC=C1)OC2COC3C2OCC3OC(=O)C=4C=CC=CC=4
7041	1	0	0	0	0	12	7	8	0	-159.322	0	-159.322	0	0.0	0.0	6.94157	1.05887	11.5079	12.5668	70.2299	0	0	-146.756	0.0	0.0	-146.756	[01]BindingDB_Reactant_set_id_50434370_.mvdml	-6.700310000000001	28	-5.24127	-3.19844	BindingDB_Reactant_set_id_50434370_	383.395	1	[01]BindingDB_Reactant_set_id_50434370_	-16.033	0	0	0	4	-154.391	0	-89.5564	0	0	-152.622	8	-8.82628	2	0	O=C(NCC1=CC=CC=C1)OC2COC3C2OCC3OC(=O)C=4C=CC=CC=4
7046	1	0	0	0	0	6	9	6	0	-118.31299999999999	0	-118.31299999999999	0	0.0	0.0	0.0	11.4768	0.5715180000000001	12.0483	40.1241	0	0	-106.264	0.0	0.0	-106.264	[00]BindingDB_Reactant_set_id_50552392_.mvdml	-2.5	18	-5.903580000000001	-4.9999	BindingDB_Reactant_set_id_50552392_	246.34799999999998	2	[00]BindingDB_Reactant_set_id_50552392_	-2.5	0	0	0	0	-104.83	0	-89.9983	0	0	-115.81299999999999	6	-31.2531	0	0	O=NCC(CC1)CCN1CCCC=2C=CC=CC=2
7049	1	0	0	0	0	8	13	2	0	-134.628	0	-134.628	0	0.0	0.0	0.0	4.86067	1.46176	6.322430000000001	75.2727	0	0	-128.306	0.0	0.0	-128.306	[00]BindingDB_Reactant_set_id_50531612_.mvdml	-7.045260000000001	23	-5.57851	-4.54954	BindingDB_Reactant_set_id_50531612_	314.462	0	[00]BindingDB_Reactant_set_id_50531612_	-7.045260000000001	0	2	0	0	-127.027	0	-104.64	0	0	-127.583	2	-45.418	0	0	OC1=CC=C(O)C=C1CC2(C)C3CCC=C(C)C3(C)CCC2C
7050	1	0	0	0	0	8	13	2	0	-126.85	0	-126.85	0	0.0	0.0	0.0	6.7811699999999995	0.24254	7.02371	76.0573	0	0	-119.82600000000001	0.0	0.0	-119.82600000000001	[01]BindingDB_Reactant_set_id_50531612_.mvdml	-2.43452	23	-5.20982	-4.296869999999999	BindingDB_Reactant_set_id_50531612_	314.462	0	[01]BindingDB_Reactant_set_id_50531612_	-7.79185	0	2	0	0	-123.98899999999999	0	-98.82799999999999	0	0	-124.415	2	-44.122	0	0	OC1=CC=C(O)C=C1CC2(C)C3CCC=C(C)C3(C)CCC2C
7055	1	0	0	0	0	3	4	4	0	-80.9682	0	-80.9682	0	0.0	0.0	0.0	-3.9703	1.9164900000000002	-2.05381	2.92917	0	0	-83.022	0.0	0.0	-83.022	[00]BindingDB_Reactant_set_id_50752557_.mvdml	-5.58499	12	-6.9185	-5.67771	BindingDB_Reactant_set_id_50752557_	170.18900000000002	3	[00]BindingDB_Reactant_set_id_50752557_	-11.1241	0	0	0	1	-87.9374	0	-68.1325	0	0	-75.3832	4	-25.3626	0	0	O=NCC=1N(C)C=C[N]=1COC
7058	1	0	0	0	0	8	17	18	0	-154.071	0	-154.071	0	0.0	0.0	5.99125	-4.65836	23.8725	19.2141	57.1653	0	0	-134.857	0.0	0.0	-134.857	[00]BindingDB_Reactant_set_id_50646794_.mvdml	-0.0479575	29	-4.65025	-2.90072	BindingDB_Reactant_set_id_50646794_	402.61	0	[00]BindingDB_Reactant_set_id_50646794_	-4.540780000000001	0	0	0	2	-137.304	0	-84.1208	0	0	-154.023	18	-22.0837	1	0	O=C(OC)C1=C(OC)C=CC=C1CCCCCCCCCC=CCCCCCC
7059	1	0	0	0	0	8	17	18	0	-169.13099999999997	0	-169.13099999999997	0	0.0	0.0	3.0224	10.3975	23.4975	33.8949	62.7402	0	0	-135.236	0.0	0.0	-135.236	[01]BindingDB_Reactant_set_id_50646794_.mvdml	0.0	29	-4.66331	-3.86959	BindingDB_Reactant_set_id_50646794_	402.61	0	[01]BindingDB_Reactant_set_id_50646794_	-1.8271099999999998	0	0	0	2	-134.834	0	-112.21799999999999	0	0	-169.13099999999997	18	-57.5355	1	0	O=C(OC)C1=C(OC)C=CC=C1CCCCCCCCCC=CCCCCCC
7064	1	0	0	0	0	8	15	16	0	-170.889	0	-170.889	0	0.0	0.0	4.9832	2.28701	18.3907	20.6777	49.4126	0	0	-150.211	0.0	0.0	-150.211	[00]BindingDB_Reactant_set_id_50646788_.mvdml	0.0	28	-5.36469	-4.2169099999999995	BindingDB_Reactant_set_id_50646788_	390.556	0	[00]BindingDB_Reactant_set_id_50646788_	-1.66894	0	1	0	2	-150.655	0	-118.073	0	0	-170.889	16	-53.518	1	0	O=C(OC)C=1C(OC)=CC=CC=1CCCCCCCC=CC(O)CCCCC
7065	1	0	0	0	0	8	15	16	0	-162.945	0	-162.945	0	0.0	0.0	4.41364	0.228082	25.4671	25.6952	51.7027	0	0	-137.25	0.0	0.0	-137.25	[01]BindingDB_Reactant_set_id_50646788_.mvdml	-1.32715	28	-4.9017800000000005	-2.91424	BindingDB_Reactant_set_id_50646788_	390.556	0	[01]BindingDB_Reactant_set_id_50646788_	-4.67291	0	1	0	2	-137.963	0	-81.5988	0	0	-161.618	16	-6.75219	1	0	O=C(OC)C=1C(OC)=CC=CC=1CCCCCCCC=CC(O)CCCCC
7070	1	0	0	0	0	8	15	16	0	-146.635	0	-146.635	0	0.0	0.0	5.99616	-8.01063	19.0344	11.0237	44.6611	0	0	-135.611	0.0	0.0	-135.611	[00]BindingDB_Reactant_set_id_50646793_.mvdml	0.0	27	-5.02265	-3.79451	BindingDB_Reactant_set_id_50646793_	374.55699999999996	0	[00]BindingDB_Reactant_set_id_50646793_	-2.5	0	0	0	2	-136.763	0	-102.45200000000001	0	0	-146.635	16	-53.2045	1	0	O=C(OC)C=1C(OC)=CC=CC=1CCCCCCCCCC=CCCCC
7071	1	0	0	0	0	8	15	16	0	-157.85	0	-157.85	0	0.0	0.0	4.61931	10.2177	16.0649	26.2826	64.014	0	0	-131.567	0.0	0.0	-131.567	[01]BindingDB_Reactant_set_id_50646793_.mvdml	0.0	27	-4.87285	-3.98567	BindingDB_Reactant_set_id_50646793_	374.55699999999996	0	[01]BindingDB_Reactant_set_id_50646793_	-2.66283	0	0	0	2	-133.30100000000002	0	-107.613	0	0	-157.85	16	-52.5143	1	0	O=C(OC)C=1C(OC)=CC=CC=1CCCCCCCCCC=CCCCC
7076	1	0	0	0	0	10	4	7	0	-138.43	0	-138.43	0	0.0	0.0	0.442513	12.5888	4.81355	17.4024	58.7043	0	0	-121.027	0.0	0.0	-121.027	[00]BindingDB_Reactant_set_id_50030027_.mvdml	-9.91012	22	-5.50124	-4.66686	BindingDB_Reactant_set_id_50030027_	302.328	4	[00]BindingDB_Reactant_set_id_50030027_	-13.91	0	0	0	1	-123.434	0	-102.671	0	0	-128.519	7	-40.8625	1	0	O=C(N)C(=CC=1)C=C[N]=1OCCC([N]=2(C))=CC=CC=2CN=O
7079	1	0	0	0	0	8	18	9	0	-164.456	0	-164.456	0	0.0	0.0	0.0	12.459000000000001	10.638	23.096999999999998	117.14200000000001	0	0	-141.359	0.0	0.0	-141.359	[00]BindingDB_Reactant_set_id_50918261_.mvdml	-2.30513	31	-4.55997	-3.44716	BindingDB_Reactant_set_id_50918261_	423.588	1	[00]BindingDB_Reactant_set_id_50918261_	-9.170810000000001	0	0	0	2	-146.069	0	-106.86200000000001	0	0	-162.151	9	-41.6599	1	0	O=C(C1)C=CC2(OC)C1(C=43)CCN(CC5CC5)C2CC=4C=CC=C3OCCCCCC
7080	1	0	0	0	0	8	18	9	0	-155.763	0	-155.763	0	0.0	0.0	0.0	5.63825	7.69183	13.3301	102.04799999999999	0	0	-142.433	0.0	0.0	-142.433	[01]BindingDB_Reactant_set_id_50918261_.mvdml	0.0	31	-4.5946	-3.17692	BindingDB_Reactant_set_id_50918261_	423.588	1	[01]BindingDB_Reactant_set_id_50918261_	-0.586857	0	0	0	2	-140.44	0	-98.4845	0	0	-155.763	9	-26.2673	1	0	O=C(C1)C=CC2(OC)C1(C=43)CCN(CC5CC5)C2CC=4C=CC=C3OCCCCCC
7083	1	0	0	0	0	8	13	4	0	-152.98	0	-152.98	0	0.0	-3.3515900000000003	0.0	21.0046	0.92201	18.5751	102.579	0	0	-134.405	0.0	0.0	-134.405	[01]BindingDB_Reactant_set_id_50918812_.mvdml	-3.03313	28	-4.80018	-3.8498900000000003	BindingDB_Reactant_set_id_50918812_	384.469	2	[01]BindingDB_Reactant_set_id_50918812_	-5.0	0	1	0	2	-135.07399999999998	0	-107.79700000000001	0	0	-149.947	4	-39.9007	1	0	O=C(OC)C(C21)(C3)C=4NC5=CC=C(OC)C=C5C=4CCN1CC3CC2C(C)O
7088	1	0	0	0	0	18	6	11	0	-172.562	0	-172.562	0	0.0	0.0	13.6951	-3.6522099999999997	15.0624	11.4101	110.346	0	0	-161.15200000000002	0.0	0.0	-161.15200000000002	[00]BindingDB_Reactant_set_id_189718_.mvdml	-0.799403	32	-5.0360000000000005	-3.03772	BindingDB_Reactant_set_id_189718_	452.483	2	[00]BindingDB_Reactant_set_id_189718_	-9.148639999999999	0	0	0	2	-167.324	0	-97.2071	0	0	-171.763	11	-30.5687	1	0	O=P(OCC)(OCC)C(C=1C=CC(C)=CC=1)N(C=2C=CC=CC=2)C(=O)NC=3C=CC=CC=3
7089	1	0	0	0	0	18	6	11	0	-179.96	0	-179.96	0	0.0	-2.5	18.7998	6.25751	28.0468	31.8043	101.25	0	0	-148.156	0.0	0.0	-148.156	[01]BindingDB_Reactant_set_id_189718_.mvdml	-1.63968	32	-4.6298699999999995	-3.14261	BindingDB_Reactant_set_id_189718_	452.483	2	[01]BindingDB_Reactant_set_id_189718_	-4.73954	0	0	0	2	-149.357	0	-100.564	0	0	-178.32	11	-56.9456	1	0	O=P(OCC)(OCC)C(C=1C=CC(C)=CC=1)N(C=2C=CC=CC=2)C(=O)NC=3C=CC=CC=3
7092	1	0	0	0	0	4	26	4	0	-177.278	0	-177.278	0	0.0	0.0	5.97356	40.9498	9.884789999999999	50.8346	156.003	0	0	-126.443	-2.21913	-4.4899	-126.443	[01]BindingDB_Reactant_set_id_50237946_.mvdml	-2.14175	35	-3.61266	-2.94087	BindingDB_Reactant_set_id_50237946_	484.75699999999995	1	[01]BindingDB_Reactant_set_id_50237946_	-2.14175	1	1	0	0	-122.667	0	-102.931	0	0	-168.42700000000002	4	-46.5524	1	0	O=C(C(C)=CC)NC1CCC2(O)CC3=CCC4(C)C(C(C)[N+](C)C)CCC4(C)C3CCC2C1(C)C
7097	1	0	0	0	0	11	5	9	0	-143.569	0	-143.569	0	0.0	-0.0881331	5.79818	-3.8808	9.53633	5.5674	51.2974	0	0	-138.002	0.0	0.0	-138.002	[00]BindingDB_Reactant_set_id_50706151_.mvdml	-1.47551	25	-5.52007	-4.27758	BindingDB_Reactant_set_id_50706151_	343.37699999999995	3	[00]BindingDB_Reactant_set_id_50706151_	-8.79069	0	0	0	2	-144.196	0	-106.939	0	0	-142.094	9	-51.3881	2	0	O=C(NC1=CC=NC=C1(N))OCC=2C=CC=CC=2COC(=O)C(C)C
7100	1	0	0	0	0	8	11	8	0	-149.675	0	-149.675	0	0.0	0.0	3.0093	-15.2571	10.2825	-4.97459	52.4298	0	0	-154.649	0.0	0.0	-154.649	[00]BindingDB_Reactant_set_id_50236787_.mvdml	-4.99074	27	-5.72775	-4.14709	BindingDB_Reactant_set_id_50236787_	377.431	1	[00]BindingDB_Reactant_set_id_50236787_	-13.9954	0	2	0	3	-161.71	0	-111.97200000000001	0	0	-144.684	8	-46.8819	1	0	O=C(OCC)N(C)CCC12C=CC(O)CC2OC3=C1C(CO)=CC=C3OC
7101	1	0	0	0	0	8	11	8	0	-153.115	0	-153.115	0	0.0	0.0	4.25962	-14.4521	15.4082	0.956141	59.8005	0	0	-152.159	0.0	0.0	-152.159	[01]BindingDB_Reactant_set_id_50236787_.mvdml	-6.01005	27	-5.6355	-4.01244	BindingDB_Reactant_set_id_50236787_	377.431	1	[01]BindingDB_Reactant_set_id_50236787_	-12.3382	0	2	0	3	-156.115	0	-108.336	0	0	-147.105	8	-48.1244	1	0	O=C(OCC)N(C)CCC12C=CC(O)CC2OC3=C1C(CO)=CC=C3OC
7106	1	0	0	0	0	0	28	3	0	-171.511	0	-171.511	0	0.0	0.0	1.6828599999999998	18.7016	2.05513	20.7567	150.945	0	0	-150.755	0.0	0.0	-150.755	[00]BindingDB_Reactant_set_id_50460399_.mvdml	-3.01837	33	-4.56832	-3.10563	BindingDB_Reactant_set_id_50460399_	455.719	3	[00]BindingDB_Reactant_set_id_50460399_	-5.77134	0	0	0	0	-150.232	0	-102.486	0	0	-168.493	3	-21.9606	1	0	O=CN1CCCC2C1CC(C)CC2CC(N3)CCC4C3CC5CC(C)CC6C5CC4CN6C
7109	1	0	0	0	0	8	13	12	0	-182.445	0	-182.445	0	0.0	0.0	0.16301600000000002	0.302431	8.83739	9.13982	75.2481	0	0	-173.305	0.0	0.0	-173.305	[00]BindingDB_Reactant_set_id_50236780_.mvdml	-3.36741	32	-5.415769999999999	-4.25531	BindingDB_Reactant_set_id_50236780_	467.94	1	[00]BindingDB_Reactant_set_id_50236780_	-11.7369	0	0	0	5	-179.174	0	-136.17	0	0	-179.077	12	-55.4608	2	1	ClCC(C=21)=CC=C(OC)C=2OC3CC(OC(OCC)=O)C=CC31CCN(C)C(=O)OCC
